15224	9749	67	62	28590	48537	1051	5063	7250	3287	0	58	502	13170	31852	5703	18414	293895	270200	393	9058	4283	13473	21305	6052	124865	2303	6705	126801	280	11722	11924	14648	32049	97483	5538	111	80048	1507	22894	2199	18726	272	4071	37	4045	130	5184	11620	386	86732	18611	5546	219	63083	385
10132	1183	9944	116	1649	2	28	6106	17796	1871	179	0	802	8	16	2420	837	833	2941	342	233	12	389	990	2350	289	295	5164	544	309	5	4986	23196	2147	77	6	7990	46496	918	7	2855	49	15	192	9977	10	684	765	5845	36	6	27892	374	576	3	444
3606	8897	3251	40	12711	14	209	5527	5847	16571	996	242	0	41	88	38321	6017	4311	14734	349	1781	90	2811	7436	3963	1513	319	30934	2826	108	24	15039	11412	15946	416	33	2698	49230	1285	39	4145	265	115	977	3253	56	229	5605	5657	262	27	9239	1160	5253	18	426
1107	456	6	5	1429	6064	52	7990	545	5372	5574	5	37	0	4089	4832	842	35442	31643	38	401	196	597	1037	2993	15551	215	6785	14780	20	1413	7198	6773	1559	11595	700	8	8029	5718	2927	8495	2340	13	511	2	484	9	230	1047	17	11325	1411	3081	345	7647	37
30659	494	140	128	1509	6456	53	3935	15284	3337	5612	117	986	1728	0	6469	946	38417	35664	100	438	219	638	1056	3476	15350	561	2873	16067	533	1474	5526	20807	1643	12977	709	218	20465	2761	3115	4013	2546	13	542	79	503	270	259	2773	18	11688	38129	2403	214	7883	95
42436	74684	1751	3912	618262	13284	45674	4644	36454	1108	3356	1903	8935	6401	2687	0	93774	50376	11457	3236	34598	20696	46121	98849	5813	4370	1329	6259	11132	2020	2199	49532	29275	55871	4568	999	978	261346	1843	3447	3663	3000	11179	806	3818	3750	3469	166540	41237	5837	22398	17370	20994	25639	10487	4369
92369	46081	276	1968	200415	390	18705	6327	38874	2189	27402	1094	4854	431	736	78330	0	17378	92276	411	6956	10673	55083	94513	38710	39674	1717	2151	5290	2009	583	241644	147549	50578	11096	251	172	411611	1276	10174	4776	16871	23394	427	120	1178	2322	176053	45394	7111	81817	165987	8088	2750	4979	451
680360	20287	3234	2947	65939	95335	2444	2936	356022	6142	84315	2837	23311	27058	61297	75409	39453	0	513794	2901	18683	8839	26948	47181	3799	232658	15934	49604	235190	13059	21328	286531	2247102	69452	181978	10458	5473	608435	2847	42863	4285	36021	585	7977	1810	7515	6373	10277	83354	788	178151	896447	124401	411	117028	2813
374524	95041	1737	1626	279613	320348	10824	390733	186335	238788	292425	1512	12670	85293	213730	34427	173147	1895035	0	5442	85258	41147	128233	212658	395551	755218	31297	20886	817575	6689	75121	460680	118338	309619	620718	35635	2703	1162887	71823	153297	104048	129195	2588	26423	977	25148	3336	46057	158703	3475	609368	462478	199918	15684	398491	5223
1629	5150	97	75	19020	199	811	6738	3012	2674	26	90	293	3	10	5852	5937	1006	2308	0	3518	1760	7115	12265	4271	459	94	2977	450	360	3	6688	5515	5420	219	8	54	35752	180	166	3077	67	60	72	44	73	366	2929	17823	28	141	5681	306	3574	409	1866
59567	2078	185	1282	8682	503	784	6859	25254	1440	33875	697	3207	559	983	15065	7517	23633	122382	283	0	477	2329	4101	2020	52132	1221	2630	6585	1357	714	35948	93342	2193	13937	317	116	289698	1144	12814	4081	21135	978	515	84	1560	1514	7371	31836	331	105026	110779	1178	1887	5963	320
14529	7182	47	328	30570	84	2611	3271	6134	2671	6154	180	808	98	169	10050	27171	3893	20957	75	1043	0	8379	14480	2200	9258	303	6833	1146	340	132	30704	7837	7413	2314	55	29	74092	1224	2252	4174	3750	3645	92	20	271	380	26336	7875	1140	18256	27158	1131	3516	1079	76
111758	10719	330	2477	45569	414	3924	3760	44496	1375	29149	1293	6239	471	830	21259	38438	18505	100537	551	1599	2436	0	21961	14149	41974	2369	5203	5466	2550	602	57891	84620	11072	11684	253	200	565564	434	10439	1635	16959	5253	433	154	1249	2585	37875	60569	1687	83221	190863	2084	1794	4801	587
208266	20055	644	4576	84554	423	7434	5534	85293	19150	31126	2385	11288	482	868	354732	75146	19826	110942	539	3030	4529	22847	0	21168	46615	2282	4296	5448	4638	637	250353	317909	20291	12463	277	411	538654	1484	11381	5205	19003	9523	450	300	1357	5285	68801	59114	3071	89713	383634	8936	24190	5515	594
26591	7010	1749	2018	42153	35240	2685	3941	8869	1086	2589	2878	3145	1873	2107	88501	21903	1839	189470	3570	5183	3153	11271	34893	0	2356	3636	23504	2153	876	1574	186424	6729	20794	1067	880	2014	373374	4566	4014	15824	1185	7565	2087	1134	2263	2349	11784	4972	5756	121877	6379	68392	348	30676	3608
281825	12419	1335	1255	38123	91029	1358	5739	135533	1820	81900	1130	9319	24559	61651	9948	23528	517880	480531	986	11064	5478	16589	27013	5387	0	5476	2730	224792	4896	20621	31963	712708	41824	183280	9941	2063	195732	2185	41676	3140	37491	363	8080	735	7473	2591	6544	27971	483	167654	351661	14146	127	117570	935
600	1329	35	27	5286	585	216	3927	1118	1352	81	32	102	11	30	6476	1586	3028	6753	133	894	470	1927	3153	4727	1419	0	32401	1358	121	11	4879	5074	1549	666	22	18	1924	153	469	2355	201	17	221	16	212	132	807	988	8	397	2005	230	1927	1264	106
9556	705	3997	3528	1583	19404	105	4286	8913	1873	6155	5014	10771	25208	3284	24494	1617	30015	66228	4011	1591	77	1358	863	5072	12857	30409	0	164045	1402	1509	13647	8364	2975	8798	2023	2005	271985	1611	41698	3905	6070	202	4640	4513	3807	1310	168	175731	193	8674	48987	9873	4921	30800	4465
62437	949	306	268	2986	93440	112	5796	31519	3247	85193	245	2116	26436	63962	9530	1943	545752	500085	281	895	417	1285	2182	3166	227284	1750	4647	0	1186	22609	69566	93581	3248	182442	10806	487	59548	2093	45747	3018	39231	29	8327	164	7911	530	487	8495	38	174795	74466	30051	206	127464	286
4418	10562	4004	48	13333	19	239	2262	7530	2015	1252	309	328	53	114	7540	6760	6076	19993	82	2049	97	3338	8199	9701	1936	72	5854	3952	0	31	4696	18861	17969	551	44	3398	11374	520	50	1625	350	131	1285	4041	75	282	6223	1403	303	35	11682	334	683	24	104
2386	153	12	11	471	9442	18	5910	1258	3677	8599	10	84	2753	6563	3757	294	58589	53993	19	142	67	206	348	1969	24680	105	5435	24232	45	0	2307	4113	534	18495	1094	19	3886	2606	4566	4184	3751	5	841	6	762	22	83	503	6	17650	3194	1015	243	12816	19
8114	2969	758	396	12104	1846	547	4213	6149	194	565	528	1020	2643	497	5295	2042	7035	30881	117	1698	392	2161	4738	14476	4813	232	3563	4811	310	286	0	28033	4286	3743	255	735	12490	2177	1081	7894	1851	206	227	450	837	675	1276	16351	77	1071	13028	5308	4768	4455	187
53680	30295	23376	1103	90646	304	1015	5543	73987	3421	7575	3819	5213	74	132	18357	30931	29087	53829	4547	5283	1979	12458	41493	3901	7496	4638	13342	2503	1909	234	50654	0	20352	400	244	13413	140930	2768	299	2862	656	2263	2927	26602	94	4374	9662	27919	3353	290	105178	6458	1804	356	2898
188043	16646	531	4054	71173	1464	6637	3899	79314	1424	107067	2142	10298	1734	2937	46707	62495	69058	373259	775	2545	3755	19758	36019	6748	160234	3281	34496	19999	4343	2297	152004	324142	0	40908	951	334	742224	687	38120	2563	62625	8088	1572	245	4641	4592	59985	80614	2569	315590	328696	5298	1800	18182	797
56622	302	276	239	940	70848	33	2733	27248	1482	70621	222	1952	20238	49100	14917	566	421732	391870	626	281	134	423	701	3428	192121	3611	1867	196305	991	17976	62424	67472	1093	0	8360	437	134143	579	33970	859	29106	9	6705	144	6069	477	162	17786	12	145695	69821	28481	102	96341	624
608	355	3	2	1137	2944	41	4143	288	5893	2765	2	21	890	2062	3259	718	17445	16804	6	323	156	485	790	1972	7646	37	6555	7964	12	725	3451	5210	1216	5769	0	5	1364	828	1412	1172	1180	10	265	1	255	6	185	178	14	5646	743	1560	390	3868	6
44486	990	41921	497	1295	2	23	5590	72315	5113	151	2971	3244	7	13	5428	668	730	2507	805	187	9	322	837	3199	245	719	6233	485	1289	3	5208	122095	1652	65	6	0	110727	903	6	2890	44	12	151	38743	9	2872	578	13835	29	5	119879	397	1567	2	983
76755	267535	4485	3477	1018618	68762	41857	18940	142818	84502	8744	4076	14276	1290	3347	316732	302545	343428	741706	99623	187510	87764	392038	626122	227426	150067	4477	706010	143695	16459	1222	164704	189030	289833	74637	2603	2391	0	17173	54046	293440	22897	3107	24825	2091	23603	17222	155646	816844	1548	44972	284986	7443	114753	141201	87757
1546	599	32	18	346	3759	48	6732	680	1596	4717	29	54	2167	5076	8504	311	19089	19681	125	178	34	94	454	3367	7211	133	1569	6419	20	1255	9519	1968	443	7839	807	14	14873	0	1632	2209	1460	19	395	8	135	26	187	1307	14	7562	1452	4501	190	4916	140
11448	4463	54	52	13122	16593	487	4301	5476	3238	15791	44	386	4803	11841	31534	8245	101403	91713	394	4011	1791	5707	9969	8831	42508	2292	61358	43665	216	4021	10503	7152	15316	33817	1902	83	87784	1847	0	2670	7040	120	1527	28	1343	104	2234	11327	169	31206	14570	4751	205	21565	383
7962	1883	175	105	1165	8985	155	7395	3668	3937	10514	166	277	4904	12054	14966	939	44455	46181	1433	568	112	277	1493	30476	17963	1579	4583	14517	114	2941	44694	4672	1373	18601	1748	76	185730	5187	3732	0	3428	63	910	47	326	142	570	15263	44	17323	8165	23944	505	11786	1774
15087	3439	73	66	10607	10170	407	7124	7517	5868	9644	61	527	2872	6785	8953	6484	58411	56687	72	3017	1551	4596	7470	5179	26784	431	2351	26046	294	2531	3810	17004	11579	19994	1174	120	15437	2511	4762	3697	0	100	916	42	828	139	1776	2094	136	18747	19681	1690	387	13650	74
1287	13214	4	30	53838	11	4896	4956	555	2408	756	16	76	13	22	17934	48180	507	2759	6	2073	2946	15928	27614	4936	1240	24	2124	147	32	17	11498	4952	13976	305	7	2	5769	825	298	3122	486	0	11	2	35	34	46629	638	2145	2351	2464	404	3135	135	6
23299	470	114	101	1378	5146	54	6049	11827	6067	4471	95	784	1414	3445	7270	909	30018	28366	295	413	195	610	1033	5618	12847	1765	6587	13128	418	1147	6637	37321	1615	10115	554	174	61833	1094	2303	1584	2019	14	0	61	397	207	238	8217	18	9290	29129	2797	381	6695	293
62849	1002	58366	684	1433	2	23	3306	95556	2845	151	4351	4598	6	13	3743	701	707	2392	1073	203	10	318	844	4565	235	1018	2452	466	1759	3	4567	147885	1774	62	5	47088	148615	1484	6	4868	42	13	148	0	8	3902	614	18865	30	4	164008	340	942	2	1335
2152	533	10	9	1597	1986	56	12811	1048	4824	1932	8	74	595	1443	3136	955	12698	11853	103	464	213	686	1105	10000	5226	615	4083	5163	38	514	24561	3507	1721	4248	250	15	21025	3551	961	5249	823	15	179	6	0	18	257	2878	20	4069	2665	11107	338	2647	104
7477	5621	7492	87	7202	4	128	1796	12437	1249	279	534	572	12	25	2183	3620	1280	4250	139	1063	53	1650	4401	4341	427	128	6851	860	236	7	3983	15939	9027	120	9	6148	18291	381	11	1162	78	70	287	6838	16	0	3329	2342	155	8	21039	274	403	6	177
75675	36774	241	1744	149031	381	14303	4321	31977	91212	25869	901	4421	429	696	154861	135950	16591	88662	283	5680	8358	44543	76301	26518	40137	1233	4668	4972	1850	556	19034	136100	40901	10107	229	142	292800	1260	10016	4522	15122	19038	391	108	1197	1907	0	30518	5867	76512	142753	650	113868	4669	299
53225	23887	3033	2318	93131	3439	3706	3069	97275	2710	426	2730	9344	67	168	83171	26996	16380	38416	85650	16552	7589	32463	56956	1738	7485	3551	387329	7400	10474	61	397049	6675	25632	3619	131	1583	1283116	304	2599	4788	1048	289	1208	1380	1124	11153	13862	0	140	2317	175108	19920	3676	7188	67289
761	4225	2	17	18163	6	1714	4269	318	3054	400	9	42	7	11	4250	15785	265	1470	3	642	988	5197	9003	2722	639	13	4022	74	17	9	6049	3667	4531	158	3	1	2978	453	149	1776	252	2232	6	1	18	18	14817	335	0	1192	1406	201	3911	71	3
19921	29732	93	90	84804	51875	3207	4877	10195	4024	48385	85	707	14409	34793	9201	54358	294856	277883	400	26764	12347	39302	62619	104995	134136	2302	11895	133691	387	12752	6928	4900	97262	101581	5885	154	83053	68050	24330	93631	21256	806	4755	50	4301	188	14999	11467	1133	0	24362	3098	273	68361	394
233044	146481	223924	2825	187250	654	3398	7152	384923	6344	43267	17259	19241	1714	3564	51662	99346	188232	678528	4291	28501	1395	43832	116654	9004	64201	3870	38380	124987	7353	1122	67499	652614	253006	17213	1388	192196	568787	3043	1723	9551	12108	1781	43823	223619	2400	16391	85281	75875	4182	1194	0	4979	2184	819	5298
470	609	40	21	2442	826	110	2815	336	235	253	29	57	1150	225	6831	434	3224	13702	19	366	87	418	1002	3538	2105	39	3688	2210	17	122	3556	5352	891	1694	108	39	2046	737	518	2984	803	42	100	24	365	38	247	2935	16	492	739	0	5806	1922	31
18044	2851	1952	2011	357006	1410	849	4067	11852	6455	1185	1830	1646	377	697	28594	5002	1327	661	3726	3177	2553	3592	3021	1885	944	1020	4948	306	2886	801	28222	4618	1054	1359	462	1144	164440	2384	1055	1721	808	3066	1008	2524	681	3039	130846	2389	1756	548	6989	14536	0	782	1277
15742	6845	70	69	21168	55682	751	6414	7744	4126	54446	59	533	16832	40240	16676	13366	354379	319648	805	6375	3023	9242	15616	180452	151099	5053	13649	152968	281	14323	70624	4585	24069	111310	6718	114	173163	12512	26705	18552	24254	191	4956	40	4671	133	3412	24221	253	108057	18389	29463	275	0	855
3784	233	229	176	852	69	37	6514	7265	1657	8	203	716	1	3	3554	265	335	751	4217	155	76	323	567	3961	155	166	3160	141	843	1	5789	6668	258	76	2	122	62468	101	55	1646	22	2	24	98	23	834	135	31488	1	46	13331	260	2179	133	0
